Id,Total Compensation
92160,127448.21
92161,36932.10897
92162,91907.32157
92163,120323.5428
92164,50378.19197
92165,27047.3781
92166,236407.3805
92167,-1019.135996
92168,3956.696764
92169,-1385.701866
92170,109762.8299
92171,7772.870835
92172,34492.13704
92173,14391.99012
92174,63124.5681
92175,108543.9828
92176,1612.020628
92177,188292.2168
92178,44139.86302
92179,210598.8653
92180,59840.02639
92181,289083.6446
92182,12114.75104
92183,-5642.584784
92184,64194.94812
92185,18776.02797
92186,199662.6419
92187,5653.612342
92188,134286.3443
92189,130186.0442
92190,309709.4535
92191,14448.57772
92192,70959.29494
92193,2583.908908
92194,95080.97734
92195,90808.72918
92196,97038.20423
92197,6005.687726
92198,193920.032
92199,88209.45889
92200,11507.27333
92201,135549.7783
92202,132069.0616
92203,18650.91229
92204,65547.06107
92205,101487.7776
92206,139711.3911
92207,105894.6164
92208,239348.1139
92209,54334.62978
92210,16192.71253
92211,2690.198283
92212,29714.31178
92213,124482.8946
92214,2482.636504
92215,109280.1081
92216,141917.9957
92217,2170.774357
92218,98323.73433
92219,2420.12397
92220,49880.76718
92221,86517.97666
92222,29235.45256
92223,117812.4104
92224,145774.148
92225,42453.50478
92226,7779.050404
92227,138116.0633
92228,48933.74047
92229,58043.50217
92230,105634.6065
92231,129969.9853
92232,44323.58348
92233,178562.8049
92234,3353.531788
92235,90200.00265
92236,6351.261434
92237,695.3959841
92238,2593.176761
92239,24325.61931
92240,214938.9996
92241,1446.636479
92242,2776.093728
92243,231115.7964
92244,36365.19166
92245,95987.08851
92246,922.245032
92247,148475.1968
92248,142251.5195
92249,2336.653918
92250,193930.8614
92251,122872.4231
92252,86927.4286
92253,24701.92785
92254,68019.35036
92255,-1017.540904
92256,155901.7883
92257,162211.7568
92258,91261.43444
92259,69140.25983
92260,8281.51666
92261,120911.743
92262,116192.8128
92263,10806.42937
92264,30758.38481
92265,141240.6214
92266,81458.97877
92267,80993.29073
92268,251377.1761
92269,91570.26023
92270,170738.3148
92271,110766.095
92272,186008.4174
92273,74178.89986
92274,32088.29651
92275,11030.92675
92276,90514.88868
92277,-6223.731199
92278,7965.955327
92279,121295.4114
92280,3990.446482
92281,-69.11672405
92282,1128.64506
92283,6014.811694
92284,20773.49744
92285,23033.66357
92286,-662.1872259
92287,9813.168468
92288,-512.4346252
92289,19809.6638
92290,93083.47423
92291,11685.59709
92292,17820.84053
92293,123294.0254
92294,181831.0132
92295,-8568.79977
92296,11006.57669
92297,149398.0172
92298,148970.5908
92299,119553.14
92300,147396.8389
92301,36476.2481
92302,131677.4493
92303,49719.27991
92304,75286.68627
92305,141454.6746
92306,75322.21282
92307,86046.06702
92308,76351.74631
92309,3922.368888
92310,197725.6087
92311,77309.00322
92312,140420.5099
92313,133627.4442
92314,2741.527859
92315,6540.582156
92316,33314.84595
92317,149023.4101
92318,160200.7111
92319,141339.7972
92320,134205.8191
92321,-2856.407651
92322,2486.103004
92323,180522.8829
92324,195514.382
92325,3222.585111
92326,101175.3562
92327,107314.5091
92328,995.9190627
92329,111553.0894
92330,119684.7029
92331,90285.36437
92332,2492.715459
92333,169708.4231
92334,95819.179
92335,-1402.849643
92336,-4069.952767
92337,2510.675165
92338,111088.456
92339,656.1033028
92340,573.1499497
92341,45083.58312
92342,2549.508651
92343,157873.4045
92344,17595.64895
92345,188168.2696
92346,17625.08222
92347,125648.4
92348,24335.27566
92349,75705.73097
92350,113654.5495
92351,247579.6683
92352,113371.526
92353,89521.62118
92354,21717.55964
92355,74219.40329
92356,1151.73551
92357,1386.705359
92358,127266.3773
92359,97931.19404
92360,33234.17634
92361,57832.78271
92362,67244.24306
92363,110545.4721
92364,92576.85745
92365,87564.51366
92366,130445.8629
92367,293062.9865
92368,787.5912047
92369,7362.399674
92370,204803.5395
92371,4357.782444
92372,40557.12534
92373,134336.7563
92374,12723.28339
92375,97744.20236
92376,150797.9773
92377,155824.8626
92378,24289.29776
92379,2138.067891
92380,55091.86252
92381,11204.93249
92382,107109.6249
92383,136026.941
92384,135039.1055
92385,41334.26841
92386,-4469.301331
92387,195211.8466
92388,91512.94264
92389,88788.86187
92390,90270.68158
92391,150320.4034
92392,5110.830477
92393,76061.75272
92394,39333.5972
92395,184187.8027
92396,199409.6312
92397,-2580.561695
92398,13598.33439
92399,126944.2454
92400,-1865.416719
92401,95348.90021
92402,61656.67923
92403,81598.49696
92404,12764.25615
92405,19900.456
92406,12360.93729
92407,6857.768109
92408,83378.01077
92409,137872.5108
92410,-935.3547036
92411,103317.8284
92412,10271.88327
92413,162556.8177
92414,130603.7863
92415,-1277.383704
92416,14750.86924
92417,31876.18315
92418,4377.706142
92419,-6303.563131
92420,195784.865
92421,147540.4175
92422,37723.58165
92423,6080.758211
92424,124868.6374
92425,3546.090141
92426,335812.4593
92427,67879.19175
92428,72907.02232
92429,76749.95761
92430,4631.45527
92431,144032.9674
92432,59476.99324
92433,1255.192019
92434,89505.47064
92435,3562.307665
92436,-4453.703463
92437,8444.863669
92438,203716.0929
92439,115072.4556
92440,114907.618
92441,4198.802079
92442,114702.7738
92443,226222.7669
92444,131603.126
92445,129479.0204
92446,178737.9438
92447,150143.4285
92448,-882.4610453
92449,34867.39025
92450,123974.9428
92451,570.0971633
92452,47714.61489
92453,45126.26282
92454,60208.84912
92455,99157.35075
92456,177950.7985
92457,111913.7844
92458,5517.134978
92459,82028.02392
92460,179155.6569
92461,8081.593702
92462,-6018.187812
92463,215072.4556
92464,144507.0668
92465,18408.64012
92466,118996.8847
92467,182872.3029
92468,83170.15252
92469,93234.09764
92470,-6444.730316
92471,223350.8999
92472,34296.7091
92473,136720.869
92474,97486.36581
92475,6551.465116
92476,61723.867
92477,129984.2922
92478,101562.2902
92479,82106.15199
92480,3243.162151
92481,146215.2051
92482,13558.12297
92483,163735.9216
92484,3018.024292
92485,177723.6477
92486,-327.5653461
92487,99341.35432
92488,148318.0827
92489,159232.8011
92490,-683.3196258
92491,136972.452
92492,113017.9728
92493,47999.95792
92494,114131.3393
92495,113485.8378
92496,297516.6764
92497,137957.7756
92498,105065.5593
92499,187926.4138
92500,131362.5327
92501,398751.2882
92502,118280.0324
92503,80823.61584
92504,120855.0471
92505,10576.71134
92506,110193.7701
92507,75670.54294
92508,147779.4396
92509,10454.95643
92510,197073.458
92511,90644.12672
92512,4338.758526
92513,186002.2957
92514,82010.79445
92515,232049.8613
92516,146370.2111
92517,-7101.631915
92518,122531.0143
92519,2197.867149
92520,-14845.10217
92521,2073.146323
92522,16249.74675
92523,95124.8209
92524,10609.52164
92525,166344.4145
92526,113924.0675
92527,89417.26351
92528,20035.54539
92529,134615.6423
92530,-9066.234331
92531,76813.92128
92532,52439.27586
92533,170692.6044
92534,13715.51046
92535,139486.8037
92536,6704.659723
92537,178175.0743
92538,1872.782948
92539,69739.40807
92540,1653.763478
92541,2575.661161
92542,177048.7029
92543,102828.11
92544,108900.5026
92545,122325.6238
92546,10619.1705
92547,117416.9935
92548,121475.0854
92549,201873.3221
92550,40561.17528
92551,92870.38273
92552,94.30174136
92553,-314.2676755
92554,319120.9257
92555,64046.99924
92556,241031.7696
92557,94216.05712
92558,276579.1093
92559,181724.6916
92560,33057.77946
92561,142256.7703
92562,6049.309016
92563,121210.6101
92564,141475.7778
92565,108753.1201
92566,123384.7589
92567,129701.6405
92568,166959.774
92569,50224.56069
92570,-1922.383204
92571,202632.8452
92572,2807.873426
92573,52934.13439
92574,1215.830999
92575,77906.51979
92576,344143.7662
92577,90584.17931
92578,3088.042489
92579,223485.5796
92580,-3415.778685
92581,90264.27268
92582,5612.671419
92583,75138.30893
92584,126167.5232
92585,24838.16194
92586,59590.99058
92587,141705.8985
92588,142393.4776
92589,-6439.367382
92590,17947.94691
92591,89686.03752
92592,103862.593
92593,-4860.332727
92594,4521.509571
92595,170647.0674
92596,-3782.092926
92597,160571.3048
92598,102293.1864
92599,185155.0776
92600,140334.8829
92601,183492.0173
92602,117984.1307
92603,97449.87794
92604,122560.7994
92605,-2888.113103
92606,154645.7236
92607,65323.46944
92608,80878.86041
92609,43239.40409
92610,65390.92937
92611,8270.391385
92612,40657.85257
92613,88964.57986
92614,114866.1493
92615,173558.6825
92616,92977.12388
92617,116434.2592
92618,89746.63185
92619,-952.7797751
92620,5596.559785
92621,15854.72944
92622,146908.5114
92623,127588.2673
92624,69299.20504
92625,32522.91205
92626,9469.984591
92627,187801.7287
92628,42979.73425
92629,-1557.558456
92630,50.55352149
92631,170247.7292
92632,102550.3343
92633,83080.1374
92634,111982.6752
92635,83225.62775
92636,2710.925319
92637,-2375.531055
92638,220970.0243
92639,76548.49461
92640,-5558.486104
92641,111793.1828
92642,119022.2017
92643,15064.51594
92644,55809.99752
92645,2457.835505
92646,15889.38845
92647,44100.85581
92648,108962.5589
92649,103326.3745
92650,3168.144841
92651,28127.30293
92652,152108.0292
92653,35518.72222
92654,912.4601081
92655,128875.1578
92656,83880.60896
92657,105153.3132
92658,119415.7977
92659,209616.9072
92660,49235.5681
92661,-1301.554065
92662,146943.108
92663,3347.839154
92664,5049.398185
92665,68989.43824
92666,-1358.163024
92667,4481.506377
92668,52916.34699
92669,-1215.665324
92670,104401.067
92671,140792.1747
92672,4628.999322
92673,136195.4289
92674,-611.8965109
92675,11208.85122
92676,1561.462202
92677,2317.696531
92678,101480.0324
92679,114771.2483
92680,46129.40737
92681,150040.6557
92682,76172.68312
92683,-42.44202734
92684,-291.4354863
92685,208556.8452
92686,177789.4734
92687,138973.732
92688,108740.0575
92689,3128.037351
92690,204617.512
92691,-241.7015548
92692,2035.334416
92693,2302.255744
92694,106704.0748
92695,119573.2097
92696,76100.00877
92697,-6440.170463
92698,107337.5188
92699,86044.18357
92700,216079.2911
92701,10685.26741
92702,178864.9877
92703,1485.203112
92704,95966.05283
92705,6909.698693
92706,162215.0292
92707,-2161.178657
92708,173197.6645
92709,66464.12919
92710,22295.77844
92711,4984.060029
92712,183867.7121
92713,1818.688304
92714,150604.4743
92715,237543.2063
92716,192246.8277
92717,200881.097
92718,24195.1286
92719,124506.8761
92720,43957.42769
92721,1703.44665
92722,59.92984855
92723,44289.89812
92724,6125.667455
92725,172694.5356
92726,119.3008614
92727,21414.49185
92728,199690.4866
92729,90757.75841
92730,111586.0575
92731,211487.2958
92732,46480.41038
92733,164426.0613
92734,123256.8007
92735,191929.8254
92736,3967.531933
92737,-5553.861876
92738,193343.0556
92739,7480.986325
92740,129452.1759
92741,-2169.005778
92742,284122.1768
92743,4203.040317
92744,9504.549877
92745,-3054.60307
92746,138610.5937
92747,72782.45702
92748,68315.40092
92749,218110.1475
92750,98036.69595
92751,99568.60149
92752,138407.3943
92753,110036.097
92754,17540.47887
92755,205754.3141
92756,13947.48692
92757,135401.6187
92758,160494.9076
92759,2083.879632
92760,5105.32878
92761,94774.2412
92762,85470.41151
92763,181566.0677
92764,37963.99024
92765,104865.2078
92766,76594.45188
92767,190678.206
92768,138520.3844
92769,127190.0529
92770,76246.45504
92771,51625.74742
92772,164646.2133
92773,4816.061792
92774,14932.42898
92775,70466.09792
92776,141075.9813
92777,196478.2143
92778,41769.29202
92779,17603.48262
92780,37824.45225
92781,10134.10855
92782,180973.8559
92783,82729.89741
92784,1361.699209
92785,34280.26794
92786,20339.04931
92787,146726.7732
92788,113314.0236
92789,5909.23485
92790,24785.87446
92791,126210.7921
92792,7904.677968
92793,212054.7553
92794,-4069.118996
92795,3007.331985
92796,108779.3296
92797,202848.0155
92798,142780.1535
92799,78834.33747
92800,256349.2574
92801,-350.5071419
92802,81637.41223
92803,106769.7091
92804,117134.8501
92805,19911.39812
92806,1802.809343
92807,84451.27919
92808,2127.323064
92809,-2258.20546
92810,170914.9408
92811,72735.83842
92812,-2153.084074
92813,178616.8512
92814,3324.250628
92815,5921.69804
92816,-3882.776916
92817,93629.49716
92818,81127.34087
92819,4643.067657
92820,68433.0997
92821,6791.265584
92822,171739.0243
92823,120466.8241
92824,200896.5939
92825,159859.4312
92826,9606.037887
92827,135708.9985
92828,140511.6866
92829,202060.7004
92830,1617.336664
92831,6451.790563
92832,59557.68672
92833,98120.94674
92834,-1117.549899
92835,151767.8648
92836,-5550.934329
92837,237782.3244
92838,139846.3997
92839,68715.36996
92840,108538.4802
92841,8550.274982
92842,191240.5762
92843,117732.393
92844,138726.6309
92845,68379.22342
92846,196639.9123
92847,3168.405438
92848,100266.8274
92849,129540.7199
92850,88860.10322
92851,124801.2185
92852,2335.371111
92853,2116.051539
92854,4040.451607
92855,109938.4779
92856,66291.97833
92857,302980.3546
92858,93920.80708
92859,99320.40696
92860,148663.7186
92861,-2486.071742
92862,121678.6586
92863,4014.130727
92864,-1075.587922
92865,-539.3304621
92866,48951.68902
92867,14676.32875
92868,112498.8108
92869,53361.37509
92870,45885.32795
92871,108752.4065
92872,10802.8411
92873,221142.0795
92874,77265.04967
92875,169879.8317
92876,81037.21782
92877,169217.4864
92878,176856.1757
92879,-4553.465308
92880,9102.478577
92881,206385.9944
92882,30096.67156
92883,7824.624543
92884,7412.07757
92885,61993.35598
92886,572.9346857
92887,1834.904075
92888,145535.9628
92889,63089.51483
92890,135894.5454
92891,6950.416081
92892,152899.6821
92893,16026.03522
92894,-4648.520411
92895,3341.396365
92896,167450.7915
92897,-5665.656879
92898,82937.75107
92899,653.1841086
92900,87569.04495
92901,95322.3298
92902,141319.9859
92903,1634.780978
92904,3290.105499
92905,138301.5297
92906,118926.728
92907,100238.3082
92908,-2020.209679
92909,86840.00461
92910,-1024.845777
92911,225380.2945
92912,98857.50976
92913,16977.53296
92914,-601.0391667
92915,110965.576
92916,2136.151447
92917,41527.51875
92918,-9132.766149
92919,92646.0438
92920,160009.0988
92921,6805.271585
92922,2130.684097
92923,172624.4984
92924,124046.1585
92925,40403.16388
92926,19368.2429
92927,97662.36292
92928,159593.3802
92929,69473.61284
92930,261363.5399
92931,-120.4639461
92932,236064.6782
92933,213390.039
92934,21015.95395
92935,18700.47746
92936,107618.5553
92937,192748.4854
92938,-421.9365026
92939,235768.064
92940,2516.828695
92941,58193.15297
92942,19066.53001
92943,18907.84509
92944,188242.2115
92945,125647.5278
92946,4369.671761
92947,653.6264321
92948,197866.2133
92949,228690.9049
92950,2673.678411
92951,-2541.247747
92952,152260.6398
92953,99473.41488
92954,132141.8727
92955,112996.4913
92956,95877.65157
92957,-10565.06523
92958,177978.0812
92959,147798.9287
92960,115202.3024
92961,66669.00419
92962,110647.3465
92963,-1556.211203
92964,83175.39522
92965,-4232.415555
92966,3558.260132
92967,167851.3929
92968,2196.285276
92969,104504.0929
92970,2139.364915
92971,126043.251
92972,3044.72136
92973,3695.613232
92974,7622.044035
92975,185072.5429
92976,77288.21
92977,149833.222
92978,96582.11834
92979,1237.936126
92980,189166.0341
92981,181503.4083
92982,171215.4246
92983,47808.70871
92984,99.6924572
92985,171227.5397
92986,11270.64006
92987,233097.277
92988,52755.80658
92989,30141.52038
92990,173726.1725
92991,92816.6043
92992,56889.62882
92993,124026.6029
92994,85006.63798
92995,103517.4584
92996,144966.4685
92997,163427.7172
92998,179975.0617
92999,129870.472
93000,63166.03809
93001,197700.415
93002,43821.06245
93003,5298.334099
93004,177202.1894
93005,930.6057069
93006,81027.75753
93007,81262.2729
93008,224793.9904
93009,70507.41497
93010,49218.85589
93011,69515.55783
93012,56389.49888
93013,78917.73433
93014,2164.13877
93015,51239.07946
93016,-3131.035291
93017,-5453.190692
93018,40824.4851
93019,65549.70332
93020,520.1379795
93021,75176.07174
93022,-3103.446938
93023,4054.884922
93024,192235.8449
93025,111135.7052
93026,134957.5516
93027,158381.6798
93028,126496.6153
93029,-4678.8414
93030,197088.6745
93031,61555.03401
93032,153287.0149
93033,1670.146998
93034,529.7816425
93035,3854.145675
93036,2856.147252
93037,253806.7224
93038,4197.367214
93039,161133.7127
93040,158078.084
93041,15851.61786
93042,117772.9825
93043,89832.24457
93044,21171.45936
93045,48988.63442
93046,124412.2692
93047,123666.5891
93048,59769.63927
93049,126526.534
93050,65154.41962
93051,-1680.1608
93052,176706.3881
93053,4000.776074
93054,190438.9799
93055,77135.9204
93056,156103.1884
93057,223.29034
93058,34584.89513
93059,190427.5212
93060,46574.43608
93061,47117.76478
93062,18649.45025
93063,103218.5116
93064,127263.5909
93065,235507.8575
93066,12802.96573
93067,2797.696546
93068,164557.5846
93069,100646.9785
93070,551.3546401
93071,166648.4617
93072,90080.78517
93073,-1308.417952
93074,102039.9999
93075,3069.790793
93076,204339.3027
93077,17960.38692
93078,183926.8098
93079,84105.45077
93080,21848.56441
93081,-354.5960641
93082,1683.752346
93083,3111.61959
93084,1991.053407
93085,140088.4216
93086,106765.0033
93087,67020.50918
93088,38013.02255
93089,31382.00516
93090,129522.8957
93091,123479.1154
93092,167950.8749
93093,129278.2454
93094,39163.57525
93095,-873.7341645
93096,578.7114181
93097,101081.8642
93098,21277.20114
93099,110263.2627
93100,34584.99913
93101,204341.5163
93102,45130.40897
93103,-2039.518442
93104,217045.4386
93105,6620.087829
93106,146918.8215
93107,178248.4997
93108,42996.98359
93109,166023.7366
93110,423.9000292
93111,138699.9954
93112,100505.028
93113,196934.9392
93114,4964.918678
93115,123425.4109
93116,8122.627932
93117,934.7414719
93118,-9745.126154
93119,92562.3501
93120,39614.8735
93121,-4192.149691
93122,39755.04754
93123,6015.325494
93124,33625.82921
93125,53807.81357
93126,200054.6726
93127,150199.1069
93128,117952.3796
93129,73360.97441
93130,8381.738752
93131,179888.9101
93132,124485.5776
93133,180354.896
93134,149179.2788
93135,60162.50397
93136,189668.4021
93137,113363.4547
93138,-916.6443817
93139,6760.749466
93140,2171.062477
93141,4668.776336
93142,2186.231616
93143,15481.07212
93144,12117.64805
93145,8196.297547
93146,146476.8046
93147,100644.1605
93148,2335.371111
93149,3566.420155
93150,3065.413851
93151,26250.58847
93152,143127.1453
93153,160312.3321
93154,154192.7059
93155,111721.2268
93156,104570.1514
93157,87129.90573
93158,251637.4283
93159,3441.228767
93160,199129.1188
93161,19199.15956
93162,4038.567213
93163,10640.96073
93164,113054.2881
93165,46958.12569
93166,21397.25726
93167,161543.5848
93168,186179.1865
93169,45351.13025
93170,138782.7765
93171,146235.1073
93172,1916.818413
93173,37241.71202
93174,-11.97103907
93175,107214.4749
93176,124487.8272
93177,91524.99325
93178,5157.876419
93179,1301.675524
93180,107776.8821
93181,153878.4059
93182,43267.66811
93183,5455.818487
93184,18938.58239
93185,75858.46389
93186,89678.35926
93187,101407.6195
93188,85051.4374
93189,106234.1573
93190,-2129.830983
93191,289310.5031
93192,2291.074741
93193,39170.52187
93194,88442.62092
93195,32686.70088
93196,157977.108
93197,2472.428706
93198,45034.64762
93199,93835.85513
93200,168982.9486
93201,6661.942718
93202,12278.08281
93203,4947.87373
93204,187105.9962
93205,199198.4773
93206,7450.067876
93207,167932.667
93208,2450.247388
93209,142336.6107
93210,34830.76213
93211,-3523.637973
93212,229073.0814
93213,18313.03126
93214,9645.637812
93215,222099.2878
93216,148388.0028
93217,93552.72014
93218,25920.9432
93219,108435.1061
93220,238853.1913
93221,72973.74486
93222,157193.1011
93223,1158.247345
93224,110542.7272
93225,-500.0025425
93226,69915.25716
93227,174645.6134
93228,161108.786
93229,201447.9509
93230,139898.1448
93231,56778.83585
93232,94325.19999
93233,2621.794534
93234,1918.115485
93235,48053.77676
93236,140017.6466
93237,2147.282253
93238,190591.1775
93239,90182.51567
93240,6620.198512
93241,84745.78487
93242,90804.0705
93243,784.2429457
93244,2108.714415
93245,3214.615591
93246,-149.5229349
93247,136975.7117
93248,619.1746895
93249,57218.81106
93250,17157.62577
93251,33756.79216
93252,89414.0902
93253,166145.4084
93254,77362.1402
93255,1963.593656
93256,3990.848313
93257,2551.910228
93258,5836.884566
93259,114679.7976
93260,121042.6828
93261,134520.691
93262,15206.95512
93263,2290.542649
93264,482.5328122
93265,5488.683806
93266,307475.6944
93267,1773.875548
93268,872.5209394
93269,129604.4553
93270,7237.208632
93271,1976.13569
93272,2834.415415
93273,15576.65959
93274,2178.756048
93275,59361.84532
93276,64433.48344
93277,67711.66234
93278,7383.360589
93279,13509.35671
93280,70142.9353
93281,129629.6849
93282,7084.349125
93283,127932.743
93284,119886.0663
93285,119687.533
93286,156150.3037
93287,-5454.833436
93288,94406.71531
93289,-1348.904992
93290,154578.0158
93291,51918.58223
93292,121875.8584
93293,12124.50634
93294,-8855.226262
93295,156320.1949
93296,9766.89507
93297,133325.6205
93298,54780.67104
93299,58002.32156
93300,7193.083393
93301,115249.2223
93302,-1626.199309
93303,2330.942311
93304,-3061.364659
93305,167335.1833
93306,74409.66177
93307,130061.5581
93308,109204.5423
93309,98739.94463
93310,-1501.816233
93311,80487.41384
93312,25492.63902
93313,101317.6041
93314,1916.943617
93315,536.7249549
93316,19181.19581
93317,25205.00265
93318,-2305.356315
93319,218918.7586
93320,3446.111755
93321,88505.95731
93322,192357.4777
93323,145249.1172
93324,110818.7833
93325,120661.1515
93326,24991.43208
93327,-72.40501369
93328,34823.27988
93329,90297.62413
93330,164003.045
93331,34799.07218
93332,193017.8907
93333,119851.6659
93334,3906.891585
93335,81169.09056
93336,143758.0491
93337,138387.7626
93338,48154.7212
93339,110130.2993
93340,133871.3824
93341,-794.8663388
93342,1682.908088
93343,13988.2278
93344,168205.2196
93345,2227.369219
93346,79289.55899
93347,36149.56887
93348,104031.5323
93349,-8508.359214
93350,4743.775181
93351,108086.5726
93352,127645.9937
93353,208470.7305
93354,1577.53912
93355,84271.16623
93356,136000.9419
93357,-3267.682945
93358,183032.187
93359,112911.0755
93360,7434.041998
93361,2683.477624
93362,1071.498146
93363,5801.643325
93364,13902.02083
93365,98724.40572
93366,119591.526
93367,2806.717935
93368,76115.04584
93369,3154.180843
93370,56953.93378
93371,3368.60842
93372,105630.4462
93373,3036.774014
93374,118417.1469
93375,169268.2886
93376,4150.701575
93377,2579.170303
93378,1625.684095
93379,-2963.535269
93380,8886.298105
93381,60349.21092
93382,39548.06775
93383,149382.491
93384,12077.8377
93385,201784.4875
93386,141003.2223
93387,4512.019308
93388,95428.20573
93389,96383.88317
93390,73531.11444
93391,3472.483484
93392,108421.6463
93393,53203.41867
93394,118863.1771
93395,43700.78841
93396,14779.8866
93397,281657.3186
93398,5128.198196
93399,63673.43467
93400,255801.0185
93401,114794.356
93402,92516.59509
93403,4301.852745
93404,183977.2486
93405,-12397.0252
93406,118974.8229
93407,6690.08996
93408,212574.0591
93409,3651.911334
93410,45170.97181
93411,237066.492
93412,2300.350163
93413,193804.0879
93414,31629.29504
93415,87552.21795
93416,128362.9062
93417,170402.353
93418,25222.20995
93419,-1851.679595
93420,138809.0567
93421,73655.29913
93422,93511.81356
93423,29794.3193
93424,-9541.194662
93425,91203.03235
93426,92545.08049
93427,37109.29124
93428,95260.01813
93429,67308.54091
93430,218218.3669
93431,24719.72972
93432,174086.6612
93433,130639.5978
93434,57931.57639
93435,111547.58
93436,3304.54772
93437,96303.21099
93438,93525.87959
93439,13193.73016
93440,3170.180916
93441,-962.9080755
93442,110574.9722
93443,1916.634392
93444,126990.5644
93445,107536.5824
93446,656.2586963
93447,2102.845414
93448,37604.15925
93449,83469.00715
93450,280639.7517
93451,101512.1801
93452,118219.1947
93453,-427.9710071
93454,218118.55
93455,3167.742352
93456,88733.14359
93457,84966.05777
93458,205231.7915
93459,8544.753999
93460,186307.3643
93461,9499.717459
93462,-10530.41662
93463,74941.61464
93464,167282.3478
93465,5637.811448
93466,42595.61345
93467,165445.2602
93468,2562.118291
93469,101231.9035
93470,204756.6763
93471,-3851.341238
93472,80510.01329
93473,2132.237768
93474,165679.1291
93475,82315.14277
93476,137869.5086
93477,3267.544445
93478,186086.3974
93479,169226.9534
93480,82951.20511
93481,98951.83152
93482,75351.39866
93483,95069.97963
93484,190349.7547
93485,4473.927897
93486,107163.1841
93487,107229.5391
93488,18104.82132
93489,5601.90628
93490,91688.09611
93491,181378.5709
93492,126739.975
93493,45636.319
93494,203214.3002
93495,48395.97615
93496,-1890.868197
93497,269292.4
93498,107828.826
93499,5896.281223
93500,100380.7865
93501,6422.923774
93502,110024.7214
93503,136092.9603
93504,120439.9335
93505,93784.93011
93506,140405.2221
93507,54295.39014
93508,143472.9123
93509,202681.2512
93510,6941.991775
93511,116373.905
93512,47191.67548
93513,253998.3254
93514,2493.084873
93515,105509.4984
93516,-1565.200114
93517,90230.56393
93518,138168.6474
93519,2686.13801
93520,93780.12277
93521,101289.8468
93522,-199.272491
93523,27488.76428
93524,3017.215917
93525,118751.925
93526,4841.226018
93527,-534.0431107
93528,144613.4214
93529,94024.60295
93530,50942.20498
93531,15627.14249
93532,84771.63268
93533,91211.24941
93534,147665.7108
93535,108123.7259
93536,2560.156565
93537,104870.842
93538,1553.256777
93539,12597.09848
93540,250124.0121
93541,92023.56731
93542,90290.87045
93543,16695.97862
93544,1994.35174
93545,82993.46137
93546,132887.5637
93547,124078.8079
93548,56323.47994
93549,881.6750818
93550,299.4729057
93551,86454.629
93552,139656.5502
93553,171711.2821
93554,17183.54371
93555,201071.3044
93556,141787.6437
93557,101354.8279
93558,176860.5884
93559,5658.030681
93560,-125.9113189
93561,182341.8456
93562,5140.156554
93563,437.9506597
93564,-1068.137938
93565,84027.83026
93566,2657.270063
93567,63754.65174
93568,1169.693294
93569,17309.05446
93570,-866.1584466
93571,130811.5514
93572,104457.4824
93573,61988.58438
93574,2427.538118
93575,74957.95888
93576,55632.52316
93577,119520.4873
93578,1918.590875
93579,636.4955716
93580,82268.21983
93581,3943.696342
93582,-1002.97126
93583,166668.2957
93584,159697.734
93585,107381.1007
93586,209357.3168
93587,75465.67073
93588,31405.91381
93589,98430.98036
93590,43488.17525
93591,5987.329458
93592,5415.875023
93593,34546.44444
93594,-4464.605635
93595,3491.283587
93596,4423.107896
93597,210833.611
93598,-8781.500337
93599,99046.84776
93600,2039.941055
93601,112697.3585
93602,3464.241339
93603,144235.3808
93604,104736.061
93605,10590.02783
93606,2389.12746
93607,15586.75013
93608,111017.89
93609,48663.1646
93610,33126.36987
93611,-4912.655187
93612,3713.519178
93613,142240.0325
93614,118924.9674
93615,139270.0984
93616,15452.56859
93617,36033.80639
93618,78011.75256
93619,142952.8211
93620,100301.617
93621,91932.17024
93622,153652.9929
93623,309867.1159
93624,-6229.256442
93625,116610.7744
93626,227913.0983
93627,76756.83406
93628,141923.7539
93629,79109.20295
93630,77160.71287
93631,-6550.337327
93632,6668.325543
93633,138903.9251
93634,146071.0383
93635,45106.40181
93636,71668.47082
93637,85784.43614
93638,2948.515948
93639,112766.3172
93640,182436.9059
93641,154531.8966
93642,1491.645426
93643,1711.746542
93644,98260.09962
93645,47971.0717
93646,174530.5286
93647,113487.3012
93648,30780.31227
93649,122114.1931
93650,-516.6239689
93651,113244.2428
93652,-825.6294176
93653,889.5820469
93654,2040.353855
93655,55479.97765
93656,17147.20021
93657,192584.8034
93658,172219.1339
93659,128800.5182
93660,14905.98329
93661,48384.93376
93662,172283.0236
93663,485333.2053
93664,179458.0456
93665,20543.74523
93666,18722.32371
93667,79650.19804
93668,154230.989
93669,3007.792407
93670,130934.9808
93671,5607.832452
93672,6214.373406
93673,20998.345
93674,496.8255833
93675,-4611.4555
93676,129341.5868
93677,237937.0494
93678,157625.2267
93679,31100.07122
93680,19593.45747
93681,154509.0919
93682,149529.7662
93683,1686.200263
93684,134116.8604
93685,124463.0459
93686,195483.6126
93687,55686.88478
93688,258198.8157
93689,97656.4339
93690,82682.07919
93691,123694.0178
93692,5262.786904
93693,88372.94606
93694,279649.4075
93695,29170.53861
93696,2957.861021
93697,55388.97954
93698,110980.0299
93699,75870.04165
93700,60019.56381
93701,204615.4775
93702,96811.20039
93703,100807.0678
93704,126993.3042
93705,52023.51848
93706,104025.1679
93707,5496.804135
93708,7862.941618
